title,category,description,price,link
3 Piece Coffee Table Set with Coffee Table and Set of 2 End Tables in Gold,coffee-and-accent-tables,"Included ItemsRound End Table in Satin Gold x 2Round Coffee Table in Satin Gold x 1Round Coffee Table in Satin GoldSophisticated and cool. This round coffee table from the International Lux collection can add a touch of luxury to any room. This gold rimmed table features a safetytempered glass top for a chic look that looks great as a centerpiece of any room. The metal construction of this round modern coffee table is designed for long lasting durability. Finished on all sides for versatile placement in any room of your home this coffee table will look polished from every angle. A Satin Gold finish makes this table a versatile fit for the living room bedroom or den. We hope you like what you see. Sauder designers travel the world and bring back the best and latest in style finish and color trends. This inspiring world travel is evident in the cutting edge and innovative furniture solutions we offer to youFeatures Finish Satin GoldFinished on all sides for versatile placementSafetytempered glass topMetal constructionSpecifications Product Dimensions  16.5"" H x 36"" W x 36"" DProduct Weight  31 lbsWeight Capacity  50 lbsRound End Table in Satin GoldAdd a touch of luxury to your home. This sophisticated round side table from the International Lux collection can give your home that extra pizazz youve been looking for. This gold rimmed side table features a glass top metal construction and Satin Gold finish on all sides making it a versatile fit for any room.Features Finish Satin GoldFinished on all sides for versatile placementSafetytempered glass topMetal constructionSpecifications Product Dimensions  22"" H x 22"" W x 22"" DProduct Weight  15 lbsWeight Capacity  50 lbs",378,https://www.houzz.com/products/3-piece-coffee-table-set-with-coffee-table-and-set-of-2-end-tables-in-gold-prvw-vr~141699446
3 Piece Round Nesting Coffee Table Set  Dark Walnut,coffee-and-accent-tables,Brittany loves her versatile tritoned set of nesting coffee tables. What cant they do Their stacking design makes it a breeze for Brittany to tuck them away or pull them apart. Brittany uses them now in her dorm as extra surfaces for guests during her girls nights and study sessions. But she knows theyd make a great option for home dcor for when she gets her first apartment or later as a coloring station if she has kids. You may not live like Brittany but like Brittany you too can bring home a smart blend of fashionable durability.Features Three nesting tablesUse together or separatelyProtective caps on tapered metal legsTwotone accent tablesA different finish on each tableEasy to assemble,170,https://www.houzz.com/products/3-piece-round-nesting-coffee-table-set-dark-walnut-prvw-vr~165899918
3Piece Set Black Table Set With Gray MarbleLook Top,coffee-and-accent-tables,"When it comes to adorning your living room this coffee and end table set is an attractive way to go. The threepiece set features a black finish on the legs and apron which blend beautifully with most decors while the dark gray marblelooking top is what makes the occasional group stand out. Transform your home decor into something exciting with this three pack table group.Three piece set includes one coffee table and two end tablesRich marblelook table tops with a black baseCoffee table  44""l x 22""w x 15""h end table  18""l x 16""w x 19""hElegant contemporary style suitable for any living room family room den basement",202,https://www.houzz.com/products/3-piece-set-black-table-set-with-gray-marble-look-top-prvw-vr~156451349
3Piece Table Set Dark Taupe/Black,coffee-and-accent-tables,Bring a fresh modern update to your living space with this unique 3 piece coffee table set. The simple contemporary design in a warm dark taupe laminated woodlook finish and accented with a black metal trim provides a spacious table top with a raised bottom half shelf for additional storage and display. The matching end tables are perfect to place a lamp pictures or other decorative objects while the coffee table will be an attractive focal point in your living room den or family room.  3 piece table set includes a coffee table with two matching end tablesSpacious table tops in a warm dark taupe woodlook finishRaised bottom half shelf for additional storageUnique contemporary design with black metal accents,210,https://www.houzz.com/products/3-piece-table-set-dark-taupe-black-prvw-vr~115439491
3Piece Table Set,coffee-and-accent-tables,"Make a statement in your living room with a three piece occasional table set thats sure to take center stage. This versatile accent table set includes a rectangular coffee table and two matching square shaped end tables that make a stylish addition to casual or contemporary decor. A sophisticated Sonoma oaklook grey finish wraps the tables which feature lower shelves that offer additional space for storage or display. The ample surface area provides a sturdy foundation for lamps potted plants and decorative items.3 pcs set (Coffee Table 42""Lx20""Dx17""H End Table 20""Lx20""Dx20""H)Open concept bottom shelf great for storage or to display your favourite piecesFinished in an elegant grey Sonoma oaklookContemporary design suitable for a living room family room basement or den spaceBottom shelf dimensions Cocktail table 40.5""W x 19""D x 9.5""H / End tables 18.5""W x 18.5""D x 12.5""HProduct Category  ACCENTSOCCASIONAL TABLESLength  46Width Depth  23Height  6Weight (LBS)  83",246,https://www.houzz.com/products/3-piece-table-set-prvw-vr~141132993
3Piece Table Set White/Silver,coffee-and-accent-tables,Bring a fresh modern update to your living space with this unique 3 piece coffee table set. The simple contemporary design in a chic white finish and accented with a silver metal trim provides a spacious table top with a raised bottom half shelf for additional storage and display. The matching end tables are perfect to place a lamp pictures or other decorative objects while the coffee table will be an attractive focal point in your living room den or family room.   3 piece table set includes a coffee table with two matching end tablesSpacious table tops in an elegant white finishRaised bottom half shelf for additional storageUnique contemporary design with silver metal accents,207,https://www.houzz.com/products/3-piece-table-set-white-silver-prvw-vr~152750498
3 Pieces Nesting Coffee Table Slim Metal Legs  Round MDF Top Birch/Black,coffee-and-accent-tables,"Trimtoned set of nesting coffee tables.What cant they do Their stacking design makes it a breeze to tuck them away or pull them apartDimensions Large 22"" H x 15.5"" D  Medium 19.25"" H x 23.5"" D  Small 18"" H x 19.6"" DUse together or separatelyProtective caps on tapered metal legsEasy to assembleSupports up to 75 lbs.",299,https://www.houzz.com/products/3-pieces-nesting-coffee-table-slim-metal-legs-and-round-mdf-top-birch-black-prvw-vr~184450909
3 Pieces Nesting End Table Unique Design With XCrossed Sides Rich Cappuccino,coffee-and-accent-tables,"Solid / Composite WoodThe 3Pc Nesting Table is a wonderful addition to your room for display or functionality used as an accent or end table. The ""X"" cross design gives it a fresh and clean look and the three tables nest within each other saving space when not in use.Overall nested size is 21.1""W x 17.3""D x 22.1""H. Large table is 21""W x 17.3""D x 22.1""H.Middle table size is 16.5"" x 16"" x 18.5"" small table size 12.2"" x 14.4"" x 15""H.Made with solid wood in rich cappuccino finish. Assembly required.Assembly is required",159,https://www.houzz.com/products/3-pieces-nesting-end-table-unique-design-with-x-crossed-sides-rich-cappuccino-prvw-vr~185051098
3Tier Crescent Console/End Table in Espresso,console-tables,Excellent as a side table or accent table this piece brings a touch of traditional style to any setting. The three tiered shelves provide plenty of space for displaying favorite decorative items. This accent table is finished in rich espresso and features classic turned legs.,77,https://www.houzz.com/products/3-tier-crescent-console-end-table-in-espresso-prvw-vr~58762520
"31"" Half Round Console Table Cherry",console-tables,European style semicircle console table with a beveled top and three round legs. Lower shelf reinforces legs and provides extra display space. The half round design adds an old world charm to the foyer living room or study as a display for pictures or flower arrangements.Sturdy design and durable constructionWaist high design perfect for hall or foyer tableSimple assembly requiredImported from Asia,178,https://www.houzz.com/products/31-half-round-console-table-cherry-prvw-vr~9843852
"31to 39"" Lovely Light Gray Loveseat",sofas-and-sectionals,Beautify your home with some contemporary charm and first rate practicality with this sophisticated and wellmade recliner loveseat. This loveseat is a high quality piece and has a comfortable light grey leather air upholstery. It will definitely captivate anyone who sees it. Furthermore this loveseat features a recliner mechanism which will ensure even more relaxation. It truly mixes splendid rest with sturdiness perfectly. To ensure this it has a foam density of 2.4 for the seat and the arm and the foot rest features a foam density of 2.0. Each seat also includes a pocket coil with foam for added ease. To complete this gorgeous look it shows off a stunning style spoton for the modern home. As for measurements theyre 3139 for height 73 for width and 43 for depth and it weighs 77 pounds. When you need to unwind and loosen up after a long day this loveseat is the best you can find. It will fit in excellently with any interior and would be a marvelous decoration for your home.,3527,https://www.houzz.com/products/31to-39-lovely-light-gray-loveseat-prvw-vr~166374388
"32"" Gwen Fretwork Accent Console Blue",console-tables,Highlight your home with this decorative accent console the fretwork doors add for an intriguing design for a look that is sure to please. Made of solid wood highgrade MDF with wood veneer and painted for a classic look. Features an adjustable shelf to house your favorite decor and accessories. This combination of practical and ornamental create a beautiful accent console that will complement any living room dining room bedroom or hallway. Can also be used as a TV stand as it provides plenty of storage space underneath for DVDs and electronics.FeaturesSolid wood and highgrade MDF with wood veneerDurable long lasting versatile designPerfect for the kitchen hallway bedroom living or dining roomBurnished and distressing edgesAvailable in trendy fun colorsShips ready to assemble with stepbystep instructions,292,https://www.houzz.com/products/32-gwen-fretwork-accent-console-blue-prvw-vr~86075909
